date,day_of_week,time,restaurant,entree,cuisine,location,waste_type,quantity_lb,servings,unit_cost_usd,est_cost_usd,disposal_method,reason,storage_temp_F,safe_temp_range_ok,cuisine_meta,capacity,seating_type,avg_daily_orders,has_sustainability_program,zip_code,standard_portion_oz,expected_servings,avg_unit_cost_usd,order_id,time_delivery,courier_id,distance_km,delivery_time_min,portion_size,delivered,delayed,delivery_rating,food_quality_rating,feedback_text,waste_per_serving_lb,waste_pct_of_prepared,avg_rating
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1135,08:31,CR-19,4.47,13.0,medium,False,False,1.0,2.0,Portion size was perfect.,0.52,,1.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1135,08:31,CR-19,4.47,13.0,medium,False,False,5.0,5.0,Food arrived cold and was late.,0.52,,5.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1135,08:31,CR-19,4.47,13.0,medium,False,False,4.0,5.0,Excellent packaging and timely delivery.,0.52,,4.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1135,08:31,CR-19,4.47,13.0,medium,False,False,1.0,3.0,Packaging sustainable and neat.,0.52,,2.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1135,08:31,CR-19,4.47,13.0,medium,False,False,5.0,2.0,Excellent packaging and timely delivery.,0.52,,3.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1162,10:42,CR-5,8.59,7.0,small,True,False,1.0,2.0,Portion size was perfect.,0.52,,1.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1162,10:42,CR-5,8.59,7.0,small,True,False,5.0,5.0,Food arrived cold and was late.,0.52,,5.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1162,10:42,CR-5,8.59,7.0,small,True,False,4.0,5.0,Excellent packaging and timely delivery.,0.52,,4.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1162,10:42,CR-5,8.59,7.0,small,True,False,1.0,3.0,Packaging sustainable and neat.,0.52,,2.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1162,10:42,CR-5,8.59,7.0,small,True,False,5.0,2.0,Excellent packaging and timely delivery.,0.52,,3.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1197,21:51,CR-2,2.0,17.0,large,True,False,1.0,2.0,Portion size was perfect.,0.52,,1.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1197,21:51,CR-2,2.0,17.0,large,True,False,5.0,5.0,Food arrived cold and was late.,0.52,,5.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1197,21:51,CR-2,2.0,17.0,large,True,False,4.0,5.0,Excellent packaging and timely delivery.,0.52,,4.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1197,21:51,CR-2,2.0,17.0,large,True,False,1.0,3.0,Packaging sustainable and neat.,0.52,,2.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1197,21:51,CR-2,2.0,17.0,large,True,False,5.0,2.0,Excellent packaging and timely delivery.,0.52,,3.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1310,11:28,CR-26,1.44,22.0,large,True,False,1.0,2.0,Portion size was perfect.,0.52,,1.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1310,11:28,CR-26,1.44,22.0,large,True,False,5.0,5.0,Food arrived cold and was late.,0.52,,5.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1310,11:28,CR-26,1.44,22.0,large,True,False,4.0,5.0,Excellent packaging and timely delivery.,0.52,,4.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1310,11:28,CR-26,1.44,22.0,large,True,False,1.0,3.0,Packaging sustainable and neat.,0.52,,2.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1310,11:28,CR-26,1.44,22.0,large,True,False,5.0,2.0,Excellent packaging and timely delivery.,0.52,,3.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1325,05:06,CR-28,5.99,26.0,medium,False,False,1.0,2.0,Portion size was perfect.,0.52,,1.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1325,05:06,CR-28,5.99,26.0,medium,False,False,5.0,5.0,Food arrived cold and was late.,0.52,,5.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1325,05:06,CR-28,5.99,26.0,medium,False,False,4.0,5.0,Excellent packaging and timely delivery.,0.52,,4.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1325,05:06,CR-28,5.99,26.0,medium,False,False,1.0,3.0,Packaging sustainable and neat.,0.52,,2.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1325,05:06,CR-28,5.99,26.0,medium,False,False,5.0,2.0,Excellent packaging and timely delivery.,0.52,,3.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1338,15:55,CR-9,11.96,23.0,large,True,False,1.0,2.0,Portion size was perfect.,0.52,,1.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1338,15:55,CR-9,11.96,23.0,large,True,False,5.0,5.0,Food arrived cold and was late.,0.52,,5.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1338,15:55,CR-9,11.96,23.0,large,True,False,4.0,5.0,Excellent packaging and timely delivery.,0.52,,4.5
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1338,15:55,CR-9,11.96,23.0,large,True,False,1.0,3.0,Packaging sustainable and neat.,0.52,,2.0
2025-10-06,Monday,23:24,UrbanEats,Veggie Grain Bowl,New American,"Raleigh, Zone-2",Overproduction,1.56,3,4.68,7.3,Trash,Batch cooked too much,131.9,True,Italian,155,Outdoor,121,True,27607,16,3,6.06,ORD-1338,15:55,CR-9,11.96,23.0,large,True,False,5.0,2.0,Excellent packaging and timely delivery.,0.52,,3.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,2.0,4.0,Portion size was perfect.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.426,,1.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,3.0,1.0,Food arrived cold and was late.,0.426,,2.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,4.0,1.0,Food arrived cold and was late.,0.426,,2.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,1.0,5.0,Packaging sustainable and neat.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,2.0,5.0,Food arrived cold and was late.,0.426,,3.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,2.0,1.0,Packaging sustainable and neat.,0.426,,1.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1014,07:05,CR-13,5.17,28.0,medium,True,False,4.0,5.0,Portion size was perfect.,0.426,,4.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,2.0,4.0,Portion size was perfect.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.426,,1.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,3.0,1.0,Food arrived cold and was late.,0.426,,2.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,4.0,1.0,Food arrived cold and was late.,0.426,,2.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,1.0,5.0,Packaging sustainable and neat.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,2.0,5.0,Food arrived cold and was late.,0.426,,3.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,2.0,1.0,Packaging sustainable and neat.,0.426,,1.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1025,02:00,CR-22,10.55,29.0,large,True,False,4.0,5.0,Portion size was perfect.,0.426,,4.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,2.0,4.0,Portion size was perfect.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.426,,1.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,3.0,1.0,Food arrived cold and was late.,0.426,,2.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,4.0,1.0,Food arrived cold and was late.,0.426,,2.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,1.0,5.0,Packaging sustainable and neat.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,2.0,5.0,Food arrived cold and was late.,0.426,,3.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,2.0,1.0,Packaging sustainable and neat.,0.426,,1.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1045,14:21,CR-4,3.92,29.0,medium,True,False,4.0,5.0,Portion size was perfect.,0.426,,4.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,2.0,4.0,Portion size was perfect.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.426,,1.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,3.0,1.0,Food arrived cold and was late.,0.426,,2.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,4.0,1.0,Food arrived cold and was late.,0.426,,2.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,1.0,5.0,Packaging sustainable and neat.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,2.0,5.0,Food arrived cold and was late.,0.426,,3.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,2.0,1.0,Packaging sustainable and neat.,0.426,,1.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1079,08:35,CR-2,2.42,25.0,medium,True,False,4.0,5.0,Portion size was perfect.,0.426,,4.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,2.0,4.0,Portion size was perfect.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.426,,1.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,3.0,1.0,Food arrived cold and was late.,0.426,,2.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,4.0,1.0,Food arrived cold and was late.,0.426,,2.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,1.0,5.0,Packaging sustainable and neat.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,2.0,5.0,Food arrived cold and was late.,0.426,,3.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,2.0,1.0,Packaging sustainable and neat.,0.426,,1.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1150,23:28,CR-21,6.11,16.0,medium,True,False,4.0,5.0,Portion size was perfect.,0.426,,4.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1284,20:35,CR-27,6.78,26.0,medium,True,False,2.0,4.0,Portion size was perfect.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1284,20:35,CR-27,6.78,26.0,medium,True,False,1.0,1.0,Excellent packaging and timely delivery.,0.426,,1.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1284,20:35,CR-27,6.78,26.0,medium,True,False,3.0,1.0,Food arrived cold and was late.,0.426,,2.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1284,20:35,CR-27,6.78,26.0,medium,True,False,4.0,1.0,Food arrived cold and was late.,0.426,,2.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1284,20:35,CR-27,6.78,26.0,medium,True,False,1.0,5.0,Packaging sustainable and neat.,0.426,,3.0
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1284,20:35,CR-27,6.78,26.0,medium,True,False,2.0,5.0,Food arrived cold and was late.,0.426,,3.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1284,20:35,CR-27,6.78,26.0,medium,True,False,2.0,1.0,Packaging sustainable and neat.,0.426,,1.5
2025-10-07,Tuesday,18:07,Roosevelt Oyster House,Smoked Turkey,Asian,"Raleigh, Zone-2",Overproduction,5.97,14,2.05,12.24,Trash,End of service,76.8,True,Southern,91,Outdoor,109,True,27607,10,2,7.71,ORD-1284,20:35,CR-27,6.78,26.0,medium,True,False,4.0,5.0,Portion size was perfect.,0.426,,4.5
